"","dd","p","mn","s","mn_s","mn_s_t","l_temp","super_heat","s_temp","tt","f_temp","cs","mcwf","mould_level","mcwd_temp","new_var","sczfr","m_f"
"6750",7,0.018,1.049,0.02,52.45,29.96988564,1506,59,1565,1565,1565,2.76,2310.84,55.95,8.43,"29644058.35",238.43,NA
"6751",5,0.03,1.046,0.023,45.47826087,26.82423957,1506,77,NA,1583,1583,2.31,2311.1,55.71,8.33,"35002660",244.84,NA
"6752",5,0.022,1.046,0.024,43.58333333,25.93359266,1506,41,1547,1547,1547,2.71,2310.34,56.15,8.35,"29898016.16",233.8,NA
"6753",7,0.015,1.068,0.019,56.21052632,31.21470086,1506,42,1548,1548,1556,2.62,2309.41,56.04,8.02,"29690903.22",240.82,NA
"6754",5,0.027,1.028,0.026,39.53846154,24.33786233,1506,54,1560,1560,1552,2.67,2308.31,56.25,9.4,"34131864.72",239.84,NA
"6755",7,0.03,1.044,0.027,38.66666667,23.61991192,1506,38,NA,1544,1544,2.69,2305.12,55.9,7.83,"28180734.69",259.53,NA
"6756",10,0.02,1.057,0.026,40.65384615,24.33786233,1506,43,1549,1549,1544,2.8,2308.93,56.01,8.04,"27845695.8",301.45,NA
"6757",6,0.018,0.773,0.024,32.20833333,25.93359266,1508,134,1642,1642,1568,2.34,2303.26,55.85,7.96,"32907089.03",295.02,NA
"6758",8,0.025,1.067,0.027,39.51851852,23.61991192,1506,45,NA,1551,1551,2.42,2304.36,56.27,7.94,"31754461.69",203.82,NA
"6759",5,0.024,1.026,0.029,35.37931034,22.31802259,1506,39,1545,1545,1550,2.96,2306.34,56.36,8.1,"26507326.62",203.31,NA
"6760",12,0.019,1.041,0.025,41.64,25.10710746,1506,36,1542,1542,1540,2.96,2299,56.51,7.93,"25868410.14",317.7,NA
"6761",7,0.021,1.022,0.021,48.66666667,28.83191546,1506,38,1544,1544,1538,2.41,2305.24,55.95,7.31,"29367418.46",237.68,NA
"6762",5,0.021,1.135,0.022,51.59090909,27.78715793,1506,42,1548,1548,1548,2.35,2302.57,55.72,7.24,"29794275.98",297.2,NA
"6763",3,0.031,1.04,0.03,34.66666667,21.72572514,1506,46,1552,1552,1552,2.61,2302.65,55.86,7.42,"27494170.34",306.92,NA
"6764",12,0.024,1.074,0.02,53.7,29.96988564,1506,74,1580,1580,1580,2.33,2299.85,55.69,9.03,"37435240.82",243.06,NA
"6765",5,0.026,1.045,0.022,47.5,27.78715793,1506,34,1540,1540,1540,2.84,2301.6,55.88,8.39,"28557669.3",296.9,NA
"6766",2,0.023,1.039,0.028,37.10714286,22.94811947,1506,42,1548,1548,1545,2.83,2297.04,56.28,8.15,"27783632.23",288.81,NA
"6767",6,0.029,0.951,0.028,33.96428571,22.94811947,1508,26,NA,1534,1534,2.51,2301.36,56.17,0.88,"3388775.522",243.51,NA
"6768",5,0.018,1.043,0.025,41.72,25.10710746,1506,60,1566,1566,1566,2.86,2300.48,56.02,8.94,"30202245.82",300,NA
"6769",4,0.023,1.066,0.03,35.53333333,21.72572514,1506,52,1558,1558,1558,2.82,2299.37,55.93,0.61,"2089002.106",312.14,NA
"6770",5,0.029,1.064,0.032,33.25,20.64126415,1506,70,NA,1576,1576,2.28,2297.18,55.67,8.09,"34234027.21",181.22,NA
"6771",4,0.028,0.751,0.025,30.04,25.10710746,1508,54,1562,1562,1562,2.59,2301.44,55.82,7.66,"28587616.86",232.31,NA
"6772",6,0.03,0.74,0.021,35.23809524,28.83191546,1508,63,1571,1571,1563,2.74,2299.88,56.01,8.15,"28731712.55",225.03,NA
"6773",6,0.022,0.756,0.028,27,22.94811947,1508,47,1555,1555,1555,2.77,2298.67,56,7.71,"26872033.19",217.7,NA
"6774",7,0.024,0.74,0.027,27.40740741,23.61991192,1508,38,1546,1546,1546,2.97,2299.43,55.89,7.97,"25916201.96",253.56,NA
"6775",10,0.019,0.753,0.023,32.73913043,26.82423957,1508,61,NA,1569,1569,2.29,2298.06,55.75,8.93,"37638008.02",185.74,NA
"6776",5,0.026,0.743,0.03,24.76666667,21.72572514,1508,46,1554,1554,1552,2.82,2301.05,55.89,8.88,"30432610.21",297.38,NA
"6777",5,0.015,0.715,0.021,34.04761905,28.83191546,1508,46,1554,1554,1554,2.75,2301.2,56.01,8.34,"29311430.4",211.35,NA
"6778",5,0.024,0.785,0.024,32.70833333,25.93359266,1508,37,1545,1545,1545,2.67,2299.4,56.04,0.63,"2278731.236",262.54,NA
"6779",3,0.027,0.754,0.021,35.9047619,28.83191546,1508,42,1550,1550,1555,2.91,2297.04,56.04,7.84,"25992073.24",246.75,NA
"6780",10,0.016,0.8,0.018,44.44444444,32.58285073,1508,38,NA,1546,1546,2.29,2296.72,55.96,7.1,"29907506.72",262.02,NA
"6781",9,0.023,1.046,0.015,69.73333333,37.65403131,1510,71,1581,1581,1581,2.45,2299.17,56.06,7.46,"29403099.77",264.65,NA
"6782",9,0.023,0.744,0.023,32.34782609,26.82423957,1508,54,1562,1562,1548,2.47,2294.97,56.22,7.46,"29111740.91",219.67,NA
"6783",2,0.021,0.75,0.02,37.5,29.96988564,1508,42,1550,1550,1542,3.88,2299.6,52.92,7.66,"19067714.23",448.98,NA
"6784",5,0.014,0.748,0.014,53.42857143,39.77262916,1508,57,NA,1565,1565,2.25,2295.77,55.72,7.8,"33426411.2",181.29,NA
"6785",7,0.026,0.734,0.026,28.23076923,24.33786233,1508,46,1554,1554,1643,2.78,2299.63,55.97,7.91,"27481405.71",234.25,NA
"6786",5,0.025,0.742,0.032,23.1875,20.64126415,1508,58,1566,1566,1557,2.46,2302.34,56.08,7.52,"29559799.41",267.7,NA
"6787",7,0.035,0.768,0.032,24,20.64126415,1508,25,1533,1533,1527,2.82,2306.49,56.15,7.47,"25660928.11",244.65,NA
"6788",13,0.022,0.747,0.02,37.35,29.96988564,1508,67,1575,1575,1575,2.29,2312.92,55.64,8.42,"35717948.86",262.8,NA
"6789",10,0.025,0.742,0.028,26.5,22.94811947,1508,50,1558,1558,1553,2.9,2317.92,55.85,7.78,"26117363.42",180.4,"62.20689655"
"6790",8,0.022,0.79,0.028,28.21428571,22.94811947,1508,46,1554,1554,1553,2.77,2316.79,56.11,7.93,"27856681.49",319.92,NA
"6791",7,0.024,0.756,0.026,29.07692308,24.33786233,1508,41,NA,1549,1549,2.82,2315.47,56.08,8.34,"28761093.32",184.17,"65.30851064"
"6792",7,0.024,0.752,0.031,24.25806452,21.1678094,1508,40,1548,1548,1548,2.93,2318.34,56.09,7.89,"26220188.03",189.87,"64.80204778"
"6793",5,0.019,0.793,0.027,29.37037037,23.61991192,1508,192,1700,1700,1556,2.41,2312.17,56.04,8.78,"35379079.22",260.9,NA
"6794",7,0.023,0.764,0.027,28.2962963,23.61991192,1508,45,1553,1553,1536,2.37,2318.66,56.07,8.38,"34433568.51",277.78,NA
"6795",10,0.017,0.785,0.018,43.61111111,32.58285073,1508,23,1531,1531,1703,2.63,2316.57,56.1,8.19,"30298621.62",189.12,"71.90874525"
"6796",7,0.038,0.79,0.033,23.93939394,20.1434254,1508,21,1529,1529,1536,2.79,2313.14,56.23,8.34,"29041099.61",180.36,NA
"6797",15,0.02,0.757,0.022,34.40909091,27.78715793,1508,64,1572,1572,1580,2.32,2314.43,55.94,8.48,"35530490.9",267.85,NA
"6798",7,0.033,0.746,0.029,25.72413793,22.31802259,1508,89,NA,1597,1597,2.59,2316.72,56.36,8.46,"31782893.84",234.05,NA
"6799",8,0.024,0.689,0.026,26.5,24.33786233,1508,54,NA,1562,1562,2.58,2316.14,55.99,8.3,"31294821.86",180.41,NA
"6800",3,0.029,0.756,0.023,32.86956522,26.82423957,1508,46,1554,1554,1554,2.4,2312.23,55.94,8.46,"34232565.15",195.25,"81.35416667"
"6801",7,0.023,0.73,0.027,27.03703704,23.61991192,1508,33,1541,1541,1537,2.96,2314.65,55.82,8.47,"27818026.72",194.23,"65.61824324"
"6802",5,0.02,0.741,0.021,35.28571429,28.83191546,1508,51,1559,1559,1559,2.77,2315.23,55.77,8.32,"29207002.57",181.95,"65.68592058"
"6803",6,0.023,0.787,0.035,22.48571429,19.22466134,1508,57,1565,1565,1565,2.35,2314.09,56.07,7.6,"31432235.23",246.34,NA
"6804",7,0.018,0.725,0.026,27.88461538,24.33786233,1508,189,1697,1697,1550,2.25,2314.97,56.27,7.67,"33144197.15",181.91,NA
"6805",8,0.022,0.734,0.028,26.21428571,22.94811947,1508,57,1565,1565,1565,2.75,2316.41,56.05,8.32,"29434411.29",241.1,NA
"6806",7,0.025,0.862,0.036,23.94444444,18.79974161,1508,38,1546,1546,1553,2.5,2318.53,55.83,7.83,"30498871.03",253.57,NA
"6807",4,0.034,0.803,0.027,29.74074074,23.61991192,1508,48,1556,1556,1556,2.69,2315.26,56.08,7.98,"28846934.63",180.97,"67.27509294"
"6808",8,0.032,0.723,0.028,25.82142857,22.94811947,1508,52,1560,1560,1560,2.81,2315.68,56.03,8.19,"28346889.91",192.45,"68.48754448"
"6809",5,0.023,1.067,0.023,46.39130435,26.82423957,1506,59,1565,1565,1565,2.49,2316.8,55.64,8.3,"32435200",303.26,NA
"6810",2,0.027,1.078,0.029,37.17241379,22.31802259,1506,52,1558,1558,1532,2.84,2316.13,55.79,8.43,"28874964.36",187.11,"65.88380282"
"6811",8,0.031,1.007,0.023,43.7826087,26.82423957,1506,37,1543,1543,1533,2.38,2316.37,56.01,7.64,"31230117.88",219.93,NA
"6812",7,0.029,1.057,0.024,44.04166667,25.93359266,1506,57,1563,1563,1552,2.72,2317.88,56.02,8.28,"29634777.53",261.92,NA
"6813",7,0.025,1.035,0.015,69,37.65403131,1506,53,1559,1559,1559,2.68,2318.42,56.1,8.34,"30302095.43",180.63,"67.39925373"
"6814",10,0.029,1.04,0.019,54.73684211,31.21470086,1506,59,NA,1565,1565,2.36,2311.19,55.79,8.75,"35989929.03",213.45,NA
"6815",4,0.029,1.043,0.026,40.11538462,24.33786233,1506,35,NA,1541,1541,2.77,2314.18,55.86,8.38,"29404288.55",215.85,NA
"6816",3,0.027,1.023,0.029,35.27586207,22.31802259,1506,50,1556,1556,1556,2.67,2311.63,55.95,7.61,"27672029.24",238.48,NA
"6817",8,0.031,1.07,0.029,36.89655172,22.31802259,1506,67,1573,1573,1573,2.15,2309.44,55.79,8.34,"37625611.31",141.81,NA
"6818",17,0.028,1.028,0.029,35.44827586,22.31802259,1506,189,NA,1695,1695,2.52,2317.44,55.83,7.9,"30512960",214.67,NA
"6819",11,0.034,1.044,0.02,52.2,29.96988564,1506,45,1551,1551,1549,2.74,2318.52,55.92,8.16,"29000115.85",181.02,"66.06569343"
"6820",16,0.02,1.05,0.031,33.87096774,21.1678094,1506,49,1555,1555,1555,3,2322.41,56.05,8.78,"28547063.72",197.14,"65.71333333"
"6821",10,0.035,1.055,0.017,62.05882353,34.09448306,1506,76,1582,1582,1703,2.32,2317.7,55.84,8.12,"34070190",284.53,NA
"6822",11,0.03,0.754,0.027,27.92592593,23.61991192,1508,195,1703,1703,1550,2.43,2321.51,56.01,8.24,"33062888.1",275.11,NA
"6823",9,0.024,0.715,0.035,20.42857143,19.22466134,1508,50,1558,1558,1558,2.33,2316.38,55.88,8.05,"33612363.86",268.33,NA
"6824",2,0.026,0.779,0.028,27.82142857,22.94811947,1508,42,NA,1550,1550,2.21,2322.99,55.96,7.86,"34699794.52",190.03,"85.98642534"
"6825",8,0.036,1.1,0.018,61.11111111,32.58285073,1506,34,1540,1540,1540,2.74,2318.06,55.7,8.19,"29100959.08",195.59,"71.38321168"
"6826",10,0.027,1.05,0.028,37.5,22.94811947,1506,38,1544,1544,1544,2.45,2330.31,55.73,7.84,"31319366.4",226.65,NA
"6827",4,0.025,1.055,0.025,42.2,25.10710746,1506,57,NA,1563,1563,2.24,2319.12,55.73,7.98,"34699833",263.15,NA
"6828",9,0.027,1.1,0.012,91.66666667,44.94691449,1506,83,1589,1589,1589,2.29,2320.64,55.75,7.96,"33879317.24",208.48,NA
"6829",13,0.019,1.025,0.017,60.29411765,34.09448306,1506,59,NA,1565,1565,2.3,2322.05,55.41,7.73,"32777250.13",183.66,"79.85217391"
"6830",11,0.038,1.08,0.023,46.95652174,26.82423957,1506,49,1555,1555,1555,2.95,2323.93,56.06,7.96,"26336822.97",181.37,"61.48135593"
"6831",11,0.024,1.04,0.019,54.73684211,31.21470086,1506,16,NA,1522,1522,2.44,2325.89,55.96,7.14,"28585569.39",227.84,NA
"6832",11,0.028,1.048,0.028,37.42857143,22.94811947,1506,41,1547,1547,1547,2.49,2325.15,56.32,7.41,"29061573.61",192.01,"77.1124498"
"6833",10,0.036,1.04,0.028,37.14285714,22.94811947,1506,38,1544,1544,1544,2.65,2326.99,56.46,7.67,"28287417.31",264.2,NA
"6834",7,0.027,1.075,0.029,37.06896552,22.31802259,1506,43,1549,1549,1549,2.62,2326.91,56.09,8.37,"31221448.15",192.97,NA
"6835",7,0.021,1.044,0.022,47.45454545,27.78715793,1506,73,1579,1579,1577,2.27,2318.5,55.4,8.45,"36248266.52",212.83,NA
"6836",13,0.022,1.04,0.032,32.5,20.64126415,1505,33,NA,1538,1538,2.79,2322.31,56.04,7.7,"26918819.14",180.25,"64.60573477"
"6837",10,0.024,1.034,0.031,33.35483871,21.1678094,1506,54,1560,1560,1560,2.41,2321.73,56.2,7.65,"30953188.76",288.51,NA
"6838",4,0.028,0.75,0.023,32.60869565,26.82423957,1508,34,1542,1542,1542,1.93,2321.7,65.88,8.35,"42187574.61",180.88,"93.72020725"
"6839",8,0.021,1.039,0.035,29.68571429,19.22466134,1506,39,1545,1545,1548,2.91,2319.83,55.96,8,"26785665.98",246.51,NA
"6840",5,0.025,1.042,0.029,35.93103448,22.31802259,1506,48,1554,1554,1554,3.02,2319.46,55.84,8.4,"27096208.21",181.17,"59.99006623"
"6841",7,0.021,1.052,0.033,31.87878788,20.1434254,1506,35,NA,1541,1541,2.71,2329.81,66.24,8.42,"#DIV/0!",199.62,"#DIV/0!"
"6842",17,0.031,1.085,0.029,37.4137931,22.31802259,1506,37,1543,1543,1543,2.25,2329.15,66.07,8.27,"#DIV/0!",181.27,"#DIV/0!"
"6843",10,0.027,1.045,0.016,65.3125,35.77449321,1506,42,NA,1548,1545,2.88,2331,66.17,8.29,"#DIV/0!",199.99,"#DIV/0!"
"6844",6,0.019,0.995,0.024,41.45833333,25.93359266,1510,76,1586,1586,1640,2.57,2314.13,57.49,8.31,"31427146.02",285.97,NA
"6845",3,0.017,0.746,0.024,31.08333333,25.93359266,1508,50,1558,1558,1550,2.26,2317.15,55.95,8.53,"36731953.94",180.55,NA
"6846",4,0.018,0.722,0.027,26.74074074,23.61991192,1508,49,1557,1557,1561,2.36,2316.16,56.04,8.89,"36644399.19",188.98,"80.07627119"
"6847",7,0.028,0.743,0.027,27.51851852,23.61991192,1508,45,1553,1553,1547,2.69,2321.48,55.97,8.49,"30772986.56",283.39,NA
"6848",6,0.024,0.735,0.029,25.34482759,22.31802259,1508,49,1557,1557,1554,3.08,2316.06,56.19,0.76,"2400280.364",194.17,"63.04220779"
"6849",7,0.032,0.736,0.019,38.73684211,31.21470086,1508,73,1581,1581,1585,2.35,2311.12,55.36,8.72,"36018067.61",182.06,"77.47234043"
"6850",3,0.025,0.724,0.023,31.47826087,26.82423957,1508,37,1545,1545,1535,2.34,2314.95,56,8.5,"35317826.92",210.98,NA
"6851",6,0.023,0.753,0.017,44.29411765,34.09448306,1508,50,NA,1558,1558,2.52,2316.32,55.67,8.86,"34204325.33",195.17,"77.4484127"
"6852",4,0.023,0.779,0.017,45.82352941,34.09448306,1508,62,NA,1570,1570,2.6,2315.54,55.96,8.18,"30597189.32",181.14,"69.66923077"
"6853",6,0.034,0.742,0.022,33.72727273,27.78715793,1508,63,1571,1571,1571,2.69,2316.49,55.76,8.46,"30598335.57",271.23,NA
"6854",6,0.03,0.713,0.023,31,26.82423957,1508,48,1556,1556,1559,2.87,2317.2,56.14,7.92,"26856913.17",242.6,NA
"6855",6,0.022,1.045,0.023,45.43478261,26.82423957,1506,61,1567,1567,1547,2.27,2313.37,55.87,8.66,"37066913.5",191.59,NA
"6856",11,0.019,1.041,0.02,52.05,29.96988564,1506,-1506,NA,1500,1550,2.95,2314.39,59.5,8.46,"#DIV/0!",180.91,"#DIV/0!"
"6857",5,0.029,1.038,0.025,41.52,25.10710746,1506,58,1564,1564,1560,2.67,2315.1,56.02,0.7,"2549211.236",190.78,"71.45318352"
"6858",7,0.024,1.038,0.027,38.44444444,23.61991192,1506,27,NA,1533,1533,2.71,2311.29,56.08,0.87,"3116403.565",187.2,"69.07749077"
"6859",3,0.024,1.08,0.021,51.42857143,28.83191546,1506,72,1578,1578,1584,2.77,2308.33,56.06,8.77,"30694955.68",245.82,NA
"6860",3,0.026,1.09,0.025,43.6,25.10710746,1506,54,1560,1560,1560,2.66,2317.02,55.76,8.76,"32048045.05",311.02,NA
"6861",4,0.033,1.045,0.026,40.19230769,24.33786233,1506,44,1550,1550,1550,2.41,2313.59,55.98,8.33,"33586414.83",276.09,NA
"6862",2,0.021,1.013,0.03,33.76666667,21.72572514,1506,50,1556,1556,1550,2.71,2315.58,56.15,9.02,"32370270.38",127.83,NA
"6863",4,0.023,1.056,0.025,42.24,25.10710746,1506,50,1556,1556,1556,2.57,2317.72,56.08,8.35,"31627408.72",220.86,NA
"6864",3,0.034,1.087,0.011,98.81818182,48.15942887,1506,66,1572,1572,1566,2.29,2312.75,55.78,8.61,"36521251.31",278.04,NA
"6865",3,0.03,1.055,0.028,37.67857143,22.94811947,1506,49,1555,1555,1555,2.95,2318.63,56.32,9.29,"30667222.15",256.83,NA
"6866",2,0.026,1.074,0.017,63.17647059,34.09448306,1506,49,1555,1555,1555,3.51,2315.71,55.93,0.64,"1773398.427",319.2,NA
"6867",3,0.027,1.03,0.033,31.21212121,20.1434254,1506,35,NA,1541,1541,2.82,2317.28,55.89,8.13,"28058809.53",276.32,NA
"6868",7,0.024,0.763,0.02,38.15,29.96988564,1508,50,1558,1558,1555,3,2313.32,56.15,7.99,"25876797.52",201.97,NA
"6869",6,0.014,0.701,0.018,38.94444444,32.58285073,1508,26,NA,1534,1534,2.55,2309.97,55.89,0.65,"2473026.706",293.26,NA
"6870",6,0.024,0.76,0.025,30.4,25.10710746,1508,51,1559,1559,1559,3.14,2308.17,56.25,0.76,"2346394.471",315.33,NA
"6871",7,0.018,0.783,0.027,29,23.61991192,1508,23,1531,1531,1529,3.21,2311.42,55.94,0.73,"2207730.131",271.79,NA
"6872",5,0.024,0.728,0.018,40.44444444,32.58285073,1508,73,1581,1581,1581,2.35,2306.99,55.67,8.52,"35129076.66",181.22,NA
"6873",2,0.019,0.75,0.025,30,25.10710746,1508,54,1562,1562,1562,2.53,2314.44,55.94,8.09,"31083020.68",245.84,NA
"6874",7,0.025,0.787,0.028,28.10714286,22.94811947,1508,59,1567,1567,1567,2.26,2302.49,55.76,8.46,"36200033.04",241.05,NA
"6875",5,0.018,0.724,0.016,45.25,35.77449321,1508,56,1564,1564,1589,2.3,2303.47,55.73,8.65,"36384810.91",273.02,NA
"6876",4,0.02,0.763,0.02,38.15,29.96988564,1508,54,1562,1562,1548,2.22,2300.77,55.56,8.66,"37695318.22",181.91,NA
"6877",6,0.033,0.73,0.017,42.94117647,34.09448306,1508,44,1552,1552,1552,2.62,2310.41,56.09,8.69,"32185245.87",274.51,NA
"6878",8,0.016,0.8,0.008,100,62.00271238,1508,45,NA,1553,1553,2.6,2313.12,55.77,8.48,"31686185.35",232.56,NA
"6879",5,0.034,0.735,0.03,24.5,21.72572514,1508,59,1567,1567,1555,2.85,2307.64,55.7,9.09,"30912659.62",204.86,NA
"6880",3,0.039,0.717,0.021,34.14285714,28.83191546,1508,70,1578,1578,1578,2.19,2306.04,55.49,8.42,"37237807.56",260,NA
"6881",7,0.02,0.742,0.029,25.5862069,22.31802259,1508,56,1564,1564,1564,2.31,2304.35,56.06,8.54,"35780270.91",176.28,NA
"6882",11,0.019,0.743,0.021,35.38095238,28.83191546,1508,48,NA,1556,1556,2.67,2310.2,56.17,8.6,"31252593.26",293.69,NA
"6883",4,0.025,0.81,0.024,33.75,25.93359266,1508,47,1555,1555,1538,2.78,2313.09,56.07,8.34,"29144934",273.53,NA
"6884",4,0.034,0.878,0.032,27.4375,20.64126415,1508,32,1540,1540,1540,2.88,2308.41,55.96,0.85,"2861466.563",301.04,NA
"6885",7,0.015,0.735,0.021,35,28.83191546,1508,76,NA,1584,1584,2.25,2296.54,55.69,9.03,"38710478.24",260.85,NA
"6886",4,0.017,0.87,0.03,29,21.72572514,1508,44,NA,1552,1552,2.23,2308.3,56.08,8.29,"36040533.36",176.28,NA
"6887",3,0.024,0.73,0.028,26.07142857,22.94811947,1508,34,NA,1542,1542,2.86,2303.96,55.82,9.21,"31161461.79",318.34,NA
"6888",3,0.022,0.744,0.025,29.76,25.10710746,1508,44,NA,1552,1552,2.8,2300,56.13,8.91,"30739500",265.41,NA
"6889",6,0.025,0.773,0.028,27.60714286,22.94811947,1508,37,1545,1545,1543,2.41,2305.34,56.13,8.6,"34551402.82",180.72,NA
"6890",7,0.027,0.719,0.029,24.79310345,22.31802259,1508,49,1557,1557,1557,2.5,2256.3,56,8.73,"33091798.32",183.83,NA
"6891",14,0.029,0.759,0.026,29.19230769,24.33786233,1508,39,NA,1547,1547,2.94,2247.55,55.9,9.92,"31850994.29",241.47,NA
"6892",12,0.023,0.731,0.019,38.47368421,31.21470086,1508,50,1558,1558,1558,2.83,2247.12,55.99,9.9,"33015989.26",217.7,NA
"6893",12,0.023,0.749,0.021,35.66666667,28.83191546,1508,64,1572,1572,1572,2.24,2260.75,55.41,8.95,"37938210.94",183.22,NA
"6894",5,0.025,0.727,0.01,72.7,51.94243253,1502,75,1577,1577,1577,2.11,2262.57,55.22,10.02,"45127012.27",231.76,NA
"6895",10,0.014,0.702,0.009,78,56.47110389,1502,59,NA,1561,1561,2.35,2267.18,49.96,8.15,"33023647.4",181.21,NA
"6896",8,0.018,0.689,0.01,68.9,51.94243253,1502,57,1559,1559,1559,2.32,2266.39,49.88,8.6,"35285347.76",182.64,NA
"6897",6,0.012,0.715,0.009,79.44444444,56.47110389,1502,33,NA,1535,1535,2.51,2266.84,50.04,8.71,"33038064.1",275.14,NA
"6898",7,0.019,0.725,0.016,45.3125,35.77449321,1502,53,1555,1555,1553,2.51,2270.73,50.05,8.76,"33284740.3",314.04,NA
"6899",2,0.023,0.523,0.013,40.23076923,42.18126779,1514,41,1555,1555,1555,2.67,2270.13,51.79,7.74,"27639470.43",267.7,NA
"6900",5,0.016,0.513,0.008,64.125,62.00271238,1514,57,1571,1571,1571,2.27,2275.24,51.47,7.5,"31572713.66",260.39,NA
"6901",4,0.021,0.52,0.007,74.28571429,68.93209842,1514,73,1587,1587,1586,2.3,2271.7,51.68,8.22,"34099204.7",283.53,NA
"6902",3,0.02,0.505,0.007,72.14285714,68.93209842,1514,51,1565,1565,1565,2.42,2264.55,51.96,7.34,"28847746.86",222.7,NA
"6903",2,0.014,0.513,0.008,64.125,62.00271238,1514,51,NA,1565,1565,2.21,2269.98,52.04,0.51,"2200134.462",212.38,NA
"6904",2,0.016,0.552,0.007,78.85714286,68.93209842,1514,56,1570,1570,1570,2.28,2270.01,51.6,7.79,"32574643.5",279.41,NA
"6905",5,0.019,0.34,0.004,85,107.4602601,1526,57,1583,1583,1581,2.34,2268.53,51.9,7.87,"32044440.44",240.48,NA
"6906",4,0.01,0.331,0.004,82.75,107.4602601,1526,43,1569,1569,1569,2.38,2271.37,52.21,6.86,"27496938",229.26,NA
"6907",5,0.014,0.314,0.005,62.8,90.02424399,1526,56,1582,1582,1582,2.35,2268.66,52.08,6.78,"27490366.88",282.5,NA
"6908",11,0.019,1.181,0.014,84.35714286,39.77262916,1495,63,NA,1558,1558,2.27,2266.81,51.83,8.58,"35985359.1",183.78,NA
"6909",9,0.02,1.178,0.014,84.14285714,39.77262916,1495,49,NA,1544,1544,2.29,2270.85,52.13,8.18,"34068699.83",181.2,NA
"6910",9,0.019,1.209,0.01,120.9,51.94243253,1495,52,1547,1547,1551,2.33,2268.83,52.06,8.19,"33494941.78",176.32,NA
"6911",8,0.02,1.202,0.01,120.2,51.94243253,1495,45,1540,1540,1530,2.36,2271.51,52.02,8.47,"34240125.74",259.95,NA
"6912",3,0.02,1.19,0.012,99.16666667,44.94691449,1495,67,1562,1562,1562,2.43,2269.86,52.12,8.4,"32955004.44",212.82,NA
"6913",7,0.016,1.182,0.01,118.2,51.94243253,1495,57,NA,1552,1552,2.46,2269.93,52.18,8.76,"33949294.54",239.97,NA
"6914",5,0.014,1.185,0.008,148.125,62.00271238,1495,39,NA,1534,1534,2.55,2270.68,52.05,0.79,"2954555.388",340.12,NA
"6915",12,0.02,1.15,0.009,127.7777778,56.47110389,1495,49,1544,1544,1544,2.33,2274.56,52.16,8.07,"33087526.45",278.61,NA
"6916",8,0.035,0.744,0.03,24.8,21.72572514,1508,46,1554,1554,1554,2.5,2273.44,51.96,8.72,"33304986.62",137.42,NA
"6917",5,0.017,0.779,0.013,59.92307692,42.18126779,1509,50,1559,1559,1559,2.88,2292.6,57.78,8.46,"28284952.5",181.03,"62.85763889"
"6918",5,0.027,0.785,0.008,98.125,62.00271238,1509,45,1554,1554,1538,2.47,2300.18,56.87,7.73,"30233863.92",245.78,NA
"6919",5,0.028,0.791,0.02,39.55,29.96988564,1509,49,1558,1558,1556,2.45,2303.66,56.81,8.48,"33488634.51",212.38,NA
"6920",9,0.017,0.784,0.016,49,35.77449321,1509,55,1564,1564,1552,2.61,2302.03,57,7.88,"29190798.8",242.76,NA
"6921",9,0.019,1.187,0.011,107.9090909,48.15942887,1495,57,NA,1552,1552,2.58,2304.54,56.98,8.97,"33651643.4",312.76,NA
"6922",5,0.017,1.215,0.016,75.9375,35.77449321,1495,49,NA,1544,1544,2.55,2302.66,56.96,8.67,"32881984.8",289.05,NA
"6923",2,0.024,1.16,0.019,61.05263158,31.21470086,1495,89,1584,1584,1574,2.25,2296.5,56.77,8.53,"36566404",180.41,NA
"6924",5,0.02,1.187,0.028,42.39285714,22.94811947,1495,59,1554,1554,1554,2.57,2303.7,57.12,8.21,"30909020.78",322.43,NA
"6925",3,0.017,1.182,0.019,62.21052632,31.21470086,1495,45,NA,1540,1540,2.62,2303.83,56.98,8.34,"30800976.05",255.94,NA
"6926",9,0.029,1.175,0.024,48.95833333,25.93359266,1495,64,1559,1559,1559,2.42,2303.17,50,8.28,"33097123.93",137.42,NA
"6927",8,0.015,1.217,0.019,64.05263158,31.21470086,1495,66,1561,1561,1558,2.58,2302.44,50.1,8.53,"31971788.93",168.71,NA
"6928",5,0.032,0.7,0.025,28,25.10710746,1502,55,1557,1557,1561,2.56,2306.08,50.1,8.45,"31969835.63",225.02,NA
"6929",6,0.015,0.686,0.027,25.40740741,23.61991192,1502,86,1588,1588,1588,2.21,2301.91,49.67,8.51,"37228446.71",136.38,NA
"6930",6,0.021,0.721,0.02,36.05,29.96988564,1502,45,NA,1547,1547,2.39,2303.84,50.08,0.81,"3279357.188",233.7,NA
"6931",7,0.015,0.695,0.015,46.33333333,37.65403131,1502,60,1562,1562,1545,2.41,2301.68,49.83,8.13,"32611271.9",134.54,NA
"6932",9,0.029,0.693,0.017,40.76470588,34.09448306,1502,90,NA,1592,1592,2.43,2303.06,49.87,0.56,"2229134.617",263.15,NA
"6933",7,0.017,0.728,0.006,121.3333333,77.89993267,1502,55,1557,1557,1553,2.65,2304.36,50.15,0.89,"3250451.955",251.13,NA
"6934",4,0.019,0.689,0.024,28.70833333,25.93359266,1502,54,1556,1556,1556,2.79,2299.66,49.85,1.09,"3773420.602",284.77,NA
