"","dd","p","mn","s","mn_s","mn_s_t","l_temp","s_temp","super_heat","tt","f_temp","cs","mcwf","mould_level","mcwd_temp","new_var","sczfr","m_factor"
"6686",4,0.026,0.737,0.032,23.03125,20.64126415,1508,1574,66,1574,1574,2.77,2314.55,55.93,0.64,2246032.635,182.14,65.75451264
"6687",8,0.013,0.733,0.023,31.86956522,26.82423957,1508,1559,51,1559,1559,2.93,2312.97,56.06,9.16,30370164.45,182.42,62.25938567
"6688",5,0.024,0.745,0.028,26.60714286,22.94811947,1508,1555,47,1555,1560,2.93,2318.2,55.84,8.87,29475161.37,280.41,95.70307167
"6689",4,0.02,0.69,0.031,22.25806452,21.1678094,1508,1556,48,1556,1556,2.48,2310.13,55.5,8.22,32159245.21,223.3,90.04032258
"6690",5,0.024,0.737,0.029,25.4137931,22.31802259,1508,1555,47,1555,1550,2.95,2310.75,56.03,8.96,29477336.95,236.39,80.13220339
"6691",6,0.022,0.744,0.031,24,21.1678094,1508,1703,195,1703,1545,2.93,2315.7,57.93,8.97,29775318.02,181.28,61.87030717
"6692",3,0.022,0.726,0.032,22.6875,20.64126415,1508,1590,82,1590,1590,2.22,2316.31,55.63,8.68,38037566.38,248.76,112.0540541
"6693",5,0.035,0.751,0.032,23.46875,20.64126415,1508,1560,52,1560,1560,2.8,2321.64,55.99,8.67,30192928.2,127.03,45.36785714
"6694",5,0.017,0.72,0.025,28.8,25.10710746,1508,1552,44,1552,1552,2.41,2322.64,55.79,8.57,34689254.84,180.42,74.86307054
"6695",4,0.019,0.729,0.028,26.03571429,22.94811947,1508,NA,48,1556,1556,2.91,2321.32,56.43,8.96,30019214.52,230.66,79.26460481
"6696",10,0.024,0.74,0.028,26.42857143,22.94811947,1508,NA,37,1545,1545,2.63,2318.74,56.11,8.67,32104410.02,235.58,89.57414449
"6697",6,0.033,0.78,0.021,37.14285714,28.83191546,1508,NA,82,1590,1590,2.24,2319.44,55.95,8.86,38531697,180.13,80.41517857
"6698",6,0.025,0.741,0.025,29.64,25.10710746,1508,1558,50,1558,1549,2.92,2319.72,56.17,8.77,29261837.84,290.83,99.59931507
"6699",7,0.023,0.734,0.028,26.21428571,22.94811947,1508,1561,53,1561,1561,2.93,2315.04,55.81,8.64,28671730.89,190.64,65.06484642
"6700",7,0.023,0.75,0.031,24.19354839,21.1678094,1508,1559,51,1559,1559,2.55,2319.44,56.01,8.81,33656438.78,259.29,101.6823529
"6701",8,0.027,0.773,0.026,29.73076923,24.33786233,1508,1563,55,1563,1702,2.69,2317.71,55.97,9.48,34305554.41,180.33,67.03717472
"6702",11,0.028,0.732,0.028,26.14285714,22.94811947,1508,1586,78,1586,1580,2.28,2318.57,55.71,8.59,36688319.5,261.22,114.5701754
"6703",10,0.025,0.96,0.02,48,29.96988564,1508,1552,44,1552,1552,2.89,2322.32,55.56,8.8,29699981.73,181.44,62.78200692
"6704",7,0.025,0.747,0.026,28.73076923,24.33786233,1508,1546,38,1546,1546,2.91,2324.19,55.96,8.33,27942993.59,214.8,73.81443299
"6705",9,0.033,0.764,0.035,21.82857143,19.22466134,1508,1550,42,1550,1550,2.79,2323.36,55.89,8.55,29903891.61,284.31,101.9032258
"6706",5,0.028,0.773,0.027,28.62962963,23.61991192,1508,NA,195,1703,1703,2.92,2322.93,55.93,9.23,30839282.32,242.95,83.20205479
"6707",8,0.022,1.048,0.027,38.81481481,23.61991192,1506,1593,87,1593,1587,2.21,2320.59,55.65,8.95,39471030.81,181.08,81.93665158
"6708",9,0.03,0.733,0.035,20.94285714,19.22466134,1508,1544,36,1544,1550,2.79,2323.27,55.71,9.04,31616457.12,284.77,102.0681004
"6709",6,0.027,0.75,0.028,26.78571429,22.94811947,1508,1558,50,1558,1539,2.34,2324.41,56.01,8.45,35253551.67,262.58,112.2136752
"6710",9,0.02,1.053,0.027,39,23.61991192,1506,1553,47,1553,1553,2.81,2322.25,55.84,0.69,2394975.267,281.91,100.3238434
"6711",22,0.02,1,0.021,47.61904762,28.83191546,1510,1572,62,1572,1591,2.39,2318.9,55.85,8.3,33822951.46,263.79,110.3723849
"6712",11,0.021,0.991,0.023,43.08695652,26.82423957,1510,1703,193,1703,1576,2.72,2319.25,56.07,8.6,30798275.74,222.37,81.75367647
"6713",13,0.018,0.72,0.016,45,35.77449321,1508,1562,54,1562,1558,2.89,2318.57,56.15,8.71,29348763.92,290.58,100.5467128
"6714",8,0.015,1.016,0.023,44.17391304,26.82423957,1506,1563,57,1563,1551,2.74,2322.71,55.96,8.72,31046325.2,249.9,91.20437956
"6715",7,0.024,1.04,0.023,45.2173913,26.82423957,1506,1538,32,1538,1527,2.72,2324.23,55.74,7.96,28567521.09,266.72,98.05882353
"6716",7,0.037,1.043,0.027,38.62962963,23.61991192,1506,1561,55,1561,1561,2.89,2326.56,55.84,8.68,29348467.6,277.74,96.10380623
"6717",7,0.018,1.042,0.022,47.36363636,27.78715793,1506,1592,86,1592,1592,2.24,2321.33,55.59,8.39,36517422.56,269.84,120.4642857
"6718",10,0.019,1.48,0.008,185,62.00271238,1506,NA,34,1540,1540,2.8,2322.84,56.03,8.51,29651052.6,275.16,98.27142857
"6719",13,0.027,1.081,0.031,34.87096774,21.1678094,1506,1561,55,1561,1561,2.79,2323.92,55.84,8.64,30225953.03,309.66,110.9892473
"6720",5,0.028,1.04,0.029,35.86206897,22.31802259,1506,1556,50,1556,1554,2.37,2324.02,55.89,8.07,33236427.8,232.13,97.94514768
"6721",14,0.029,1,0.029,34.48275862,22.31802259,1506,1551,45,1551,1551,2.62,2331.73,55.92,8.33,31136605.26,219.48,83.77099237
"6722",9,0.024,0.745,0.027,27.59259259,23.61991192,1508,NA,75,1583,1583,2.26,2319.37,55.88,9.04,38965416,183.22,81.07079646
"6723",6,0.023,1.08,0.031,34.83870968,21.1678094,1506,1556,50,1556,1556,2.27,2321.54,56.01,8.27,35522630.11,181.29,79.86343612
"6724",11,0.026,1.03,0.03,34.33333333,21.72572514,1506,NA,36,1542,1542,2.31,2326.53,55.91,9.14,38662698.55,275.11,119.0952381
"6725",10,0.037,1.051,0.027,38.92592593,23.61991192,1506,1565,59,1565,1565,2.3,2323.31,55.81,9.33,39583141.59,315.26,137.0695652
"6726",9,0.03,1.053,0.021,50.14285714,28.83191546,1506,1577,71,1577,1577,2.16,2317.32,55.53,9.22,41544398,260.39,120.5509259
"6727",11,0.018,1.065,0.02,53.25,29.96988564,1506,1551,45,1551,1551,2.85,2316.21,55.8,9.31,31778401.2,246.77,86.58596491
"6728",9,0.025,1.045,0.034,30.73529412,19.67192734,1506,1548,42,1548,1551,2.68,2319.85,55.77,9.09,33047475.11,304.97,113.7947761
"6729",11,0.02,1.04,0.029,35.86206897,22.31802259,1506,1547,41,1547,1547,2.5,2316.85,56.18,8.89,34602618.12,241.98,96.792
"6730",6,0.021,0.778,0.015,51.86666667,37.65403131,1508,1577,69,1577,1582,2.28,2299.84,55.57,8.29,35120977.68,242.82,106.5
"6731",9,0.031,1.033,0.023,44.91304348,26.82423957,1505,1537,32,1537,1538,2.2,2305.74,55.98,7.58,33366153.93,244.35,111.0681818
"6732",8,0.025,1.046,0.025,41.84,25.10710746,1506,1701,195,1701,1554,2.89,2304.14,55.8,8.37,28027590.85,274.27,94.90311419
"6733",7,0.031,1.033,0.026,39.73076923,24.33786233,1506,1547,41,1547,1547,2.7,2306.57,56.07,8.19,29385701.8,239,88.51851852
"6734",9,0.026,1.021,0.025,40.84,25.10710746,1506,1548,42,1548,1548,2.73,2302.8,55.84,8.3,29404984.62,241.47,88.45054945
"6735",6,0.024,0.74,0.03,24.66666667,21.72572514,1508,1558,50,1558,1557,2.73,2300.18,56.18,8.55,30256213.85,271.57,99.47619048
"6736",8,0.031,1.015,0.028,36.25,22.94811947,1506,1558,52,1558,1558,2.88,2309.37,56.24,8.69,29266453.56,309.88,107.5972222
"6737",8,0.032,1.036,0.024,43.16666667,25.93359266,1506,1582,76,1582,1586,2.33,2299.9,55.48,9.9,41042850.64,239.36,102.7296137
"6738",10,0.032,0.727,0.032,22.71875,20.64126415,1508,1555,47,1555,1534,2.84,2305,56.01,9.07,30917841.55,265.72,93.56338028
"6739",8,0.026,0.715,0.028,25.53571429,22.94811947,1508,1543,35,1543,1543,2.65,2306.81,56.16,8.13,29723899.72,300.01,113.2113208
"6740",2,0.028,0.765,0.027,28.33333333,23.61991192,1508,1537,29,1537,1544,2.58,2307.52,55.97,8.51,31967201.49,299.64,116.1395349
"6741",5,0.025,0.735,0.029,25.34482759,22.31802259,1508,1555,47,1555,1555,2.89,2299.54,56.07,9.2,30745406.78,260.53,90.14878893
"6742",6,0.035,0.758,0.028,27.07142857,22.94811947,1508,1550,42,1550,1546,2.81,2306.32,56.05,8.49,29266462.12,265.41,94.4519573
"6743",4,0.02,0.734,0.018,40.77777778,32.58285073,1508,1593,85,1593,1593,2.25,2309.38,55.53,8.42,36297295.25,352.71,156.76
"6744",7,0.021,0.731,0.028,26.10714286,22.94811947,1508,1550,42,1550,1533,2.06,2312.29,56.06,7.7,36300708.06,138.25,67.11165049
"6745",8,0.04,0.732,0.023,31.82608696,26.82423957,1508,NA,37,1545,1545,2.7,2313.55,55.99,8.12,29222707.11,180.18,66.73333333
"6746",2,0.022,0.732,0.031,23.61290323,21.1678094,1508,1563,55,1563,1563,2.8,2312.03,56.02,8.18,28368608.1,221.36,79.05714286
"6747",2,0.021,0.78,0.033,23.63636364,20.1434254,1508,1548,40,1548,1538,2.91,2310.64,56.1,7.9,26346060.21,246.87,84.83505155
"6748",3,0.019,1.055,0.033,31.96969697,20.1434254,1506,1561,55,1561,1560,2.76,2307.51,56.15,8.33,29250197.41,230.79,83.61956522
"6749",5,0.022,0.753,0.024,31.375,25.93359266,1508,1567,59,1567,1567,2.88,2313.82,55.97,8.46,28546754.25,258.77,89.85069444
"6750",7,0.018,1.049,0.02,52.45,29.96988564,1506,1565,59,1565,1565,2.76,2310.84,55.95,8.43,29644058.35,238.43,86.38768116
"6751",5,0.03,1.046,0.023,45.47826087,26.82423957,1506,NA,77,1583,1583,2.31,2311.1,55.71,8.33,35002660,244.84,105.991342
"6752",5,0.022,1.046,0.024,43.58333333,25.93359266,1506,1547,41,1547,1547,2.71,2310.34,56.15,8.35,29898016.16,233.8,86.27306273
"6753",7,0.015,1.068,0.019,56.21052632,31.21470086,1506,1548,42,1548,1556,2.62,2309.41,56.04,8.02,29690903.22,240.82,91.91603053
"6754",5,0.027,1.028,0.026,39.53846154,24.33786233,1506,1560,54,1560,1552,2.67,2308.31,56.25,9.4,34131864.72,239.84,89.82771536
"6755",7,0.03,1.044,0.027,38.66666667,23.61991192,1506,NA,38,1544,1544,2.69,2305.12,55.9,7.83,28180734.69,259.53,96.4795539
"6756",10,0.02,1.057,0.026,40.65384615,24.33786233,1506,1549,43,1549,1544,2.8,2308.93,56.01,8.04,27845695.8,301.45,107.6607143
"6757",6,0.018,0.773,0.024,32.20833333,25.93359266,1508,1642,134,1642,1568,2.34,2303.26,55.85,7.96,32907089.03,295.02,126.0769231
"6758",8,0.025,1.067,0.027,39.51851852,23.61991192,1506,NA,45,1551,1551,2.42,2304.36,56.27,7.94,31754461.69,203.82,84.2231405
"6759",5,0.024,1.026,0.029,35.37931034,22.31802259,1506,1545,39,1545,1550,2.96,2306.34,56.36,8.1,26507326.62,203.31,68.68581081
"6760",12,0.019,1.041,0.025,41.64,25.10710746,1506,1542,36,1542,1540,2.96,2299,56.51,7.93,25868410.14,317.7,107.3310811
"6761",7,0.021,1.022,0.021,48.66666667,28.83191546,1506,1544,38,1544,1538,2.41,2305.24,55.95,7.31,29367418.46,237.68,98.62240664
"6762",5,0.021,1.135,0.022,51.59090909,27.78715793,1506,1548,42,1548,1548,2.35,2302.57,55.72,7.24,29794275.98,297.2,126.4680851
"6763",3,0.031,1.04,0.03,34.66666667,21.72572514,1506,1552,46,1552,1552,2.61,2302.65,55.86,7.42,27494170.34,306.92,117.5938697
"6764",12,0.024,1.074,0.02,53.7,29.96988564,1506,1580,74,1580,1580,2.33,2299.85,55.69,9.03,37435240.82,243.06,104.3175966
"6765",5,0.026,1.045,0.022,47.5,27.78715793,1506,1540,34,1540,1540,2.84,2301.6,55.88,8.39,28557669.3,296.9,104.5422535
"6766",2,0.023,1.039,0.028,37.10714286,22.94811947,1506,1548,42,1548,1545,2.83,2297.04,56.28,8.15,27783632.23,288.81,102.0530035
"6767",6,0.029,0.951,0.028,33.96428571,22.94811947,1508,NA,26,1534,1534,2.51,2301.36,56.17,0.88,3388775.522,243.51,97.01593625
"6768",5,0.018,1.043,0.025,41.72,25.10710746,1506,1566,60,1566,1566,2.86,2300.48,56.02,8.94,30202245.82,300,104.8951049
"6769",4,0.023,1.066,0.03,35.53333333,21.72572514,1506,1558,52,1558,1558,2.82,2299.37,55.93,0.61,2089002.106,312.14,110.6879433
"6770",5,0.029,1.064,0.032,33.25,20.64126415,1506,NA,70,1576,1576,2.28,2297.18,55.67,8.09,34234027.21,181.22,79.48245614
"6771",4,0.028,0.751,0.025,30.04,25.10710746,1508,1562,54,1562,1562,2.59,2301.44,55.82,7.66,28587616.86,232.31,89.69498069
"6772",6,0.03,0.74,0.021,35.23809524,28.83191546,1508,1571,63,1571,1563,2.74,2299.88,56.01,8.15,28731712.55,225.03,82.12773723
"6773",6,0.022,0.756,0.028,27,22.94811947,1508,1555,47,1555,1555,2.77,2298.67,56,7.71,26872033.19,217.7,78.59205776
"6774",7,0.024,0.74,0.027,27.40740741,23.61991192,1508,1546,38,1546,1546,2.97,2299.43,55.89,7.97,25916201.96,253.56,85.37373737
"6775",10,0.019,0.753,0.023,32.73913043,26.82423957,1508,NA,61,1569,1569,2.29,2298.06,55.75,8.93,37638008.02,185.74,81.10917031
"6776",5,0.026,0.743,0.03,24.76666667,21.72572514,1508,1554,46,1554,1552,2.82,2301.05,55.89,8.88,30432610.21,297.38,105.4539007
"6777",5,0.015,0.715,0.021,34.04761905,28.83191546,1508,1554,46,1554,1554,2.75,2301.2,56.01,8.34,29311430.4,211.35,76.85454545
"6778",5,0.024,0.785,0.024,32.70833333,25.93359266,1508,1545,37,1545,1545,2.67,2299.4,56.04,0.63,2278731.236,262.54,98.32958801
"6779",3,0.027,0.754,0.021,35.9047619,28.83191546,1508,1550,42,1550,1555,2.91,2297.04,56.04,7.84,25992073.24,246.75,84.79381443
"6780",10,0.016,0.8,0.018,44.44444444,32.58285073,1508,NA,38,1546,1546,2.29,2296.72,55.96,7.1,29907506.72,262.02,114.419214
"6781",9,0.023,1.046,0.015,69.73333333,37.65403131,1510,1581,71,1581,1581,2.45,2299.17,56.06,7.46,29403099.77,264.65,108.0204082
"6782",9,0.023,0.744,0.023,32.34782609,26.82423957,1508,1562,54,1562,1548,2.47,2294.97,56.22,7.46,29111740.91,219.67,88.93522267
"6783",2,0.021,0.75,0.02,37.5,29.96988564,1508,1550,42,1550,1542,3.88,2299.6,52.92,7.66,19067714.23,448.98,115.7164948
"6784",5,0.014,0.748,0.014,53.42857143,39.77262916,1508,NA,57,1565,1565,2.25,2295.77,55.72,7.8,33426411.2,181.29,80.57333333
"6785",7,0.026,0.734,0.026,28.23076923,24.33786233,1508,1554,46,1554,1643,2.78,2299.63,55.97,7.91,27481405.71,234.25,84.26258993
"6786",5,0.025,0.742,0.032,23.1875,20.64126415,1508,1566,58,1566,1557,2.46,2302.34,56.08,7.52,29559799.41,267.7,108.8211382
"6787",7,0.035,0.768,0.032,24,20.64126415,1508,1533,25,1533,1527,2.82,2306.49,56.15,7.47,25660928.11,244.65,86.75531915
"6788",13,0.022,0.747,0.02,37.35,29.96988564,1508,1575,67,1575,1575,2.29,2312.92,55.64,8.42,35717948.86,262.8,114.7598253
"6789",10,0.025,0.742,0.028,26.5,22.94811947,1508,1558,50,1558,1553,2.9,2317.92,55.85,7.78,26117363.42,180.4,62.20689655
"6790",8,0.022,0.79,0.028,28.21428571,22.94811947,1508,1554,46,1554,1553,2.77,2316.79,56.11,7.93,27856681.49,319.92,115.4945848
"6791",7,0.024,0.756,0.026,29.07692308,24.33786233,1508,NA,41,1549,1549,2.82,2315.47,56.08,8.34,28761093.32,184.17,65.30851064
"6792",7,0.024,0.752,0.031,24.25806452,21.1678094,1508,1548,40,1548,1548,2.93,2318.34,56.09,7.89,26220188.03,189.87,64.80204778
"6793",5,0.019,0.793,0.027,29.37037037,23.61991192,1508,1700,192,1700,1556,2.41,2312.17,56.04,8.78,35379079.22,260.9,108.2572614
"6794",7,0.023,0.764,0.027,28.2962963,23.61991192,1508,1553,45,1553,1536,2.37,2318.66,56.07,8.38,34433568.51,277.78,117.2067511
"6795",10,0.017,0.785,0.018,43.61111111,32.58285073,1508,1531,23,1531,1703,2.63,2316.57,56.1,8.19,30298621.62,189.12,71.90874525
"6796",7,0.038,0.79,0.033,23.93939394,20.1434254,1508,1529,21,1529,1536,2.79,2313.14,56.23,8.34,29041099.61,180.36,64.64516129
"6797",15,0.02,0.757,0.022,34.40909091,27.78715793,1508,1572,64,1572,1580,2.32,2314.43,55.94,8.48,35530490.9,267.85,115.4525862
"6798",7,0.033,0.746,0.029,25.72413793,22.31802259,1508,NA,89,1597,1597,2.59,2316.72,56.36,8.46,31782893.84,234.05,90.36679537
"6799",8,0.024,0.689,0.026,26.5,24.33786233,1508,NA,54,1562,1562,2.58,2316.14,55.99,8.3,31294821.86,180.41,69.92635659
"6800",3,0.029,0.756,0.023,32.86956522,26.82423957,1508,1554,46,1554,1554,2.4,2312.23,55.94,8.46,34232565.15,195.25,81.35416667
"6801",7,0.023,0.73,0.027,27.03703704,23.61991192,1508,1541,33,1541,1537,2.96,2314.65,55.82,8.47,27818026.72,194.23,65.61824324
"6802",5,0.02,0.741,0.021,35.28571429,28.83191546,1508,1559,51,1559,1559,2.77,2315.23,55.77,8.32,29207002.57,181.95,65.68592058
"6803",6,0.023,0.787,0.035,22.48571429,19.22466134,1508,1565,57,1565,1565,2.35,2314.09,56.07,7.6,31432235.23,246.34,104.8255319
"6804",7,0.018,0.725,0.026,27.88461538,24.33786233,1508,1697,189,1697,1550,2.25,2314.97,56.27,7.67,33144197.15,181.91,80.84888889
"6805",8,0.022,0.734,0.028,26.21428571,22.94811947,1508,1565,57,1565,1565,2.75,2316.41,56.05,8.32,29434411.29,241.1,87.67272727
"6806",7,0.025,0.862,0.036,23.94444444,18.79974161,1508,1546,38,1546,1553,2.5,2318.53,55.83,7.83,30498871.03,253.57,101.428
"6807",4,0.034,0.803,0.027,29.74074074,23.61991192,1508,1556,48,1556,1556,2.69,2315.26,56.08,7.98,28846934.63,180.97,67.27509294
"6808",8,0.032,0.723,0.028,25.82142857,22.94811947,1508,1560,52,1560,1560,2.81,2315.68,56.03,8.19,28346889.91,192.45,68.48754448
"6809",5,0.023,1.067,0.023,46.39130435,26.82423957,1506,1565,59,1565,1565,2.49,2316.8,55.64,8.3,32435200,303.26,121.7911647
"6810",2,0.027,1.078,0.029,37.17241379,22.31802259,1506,1558,52,1558,1532,2.84,2316.13,55.79,8.43,28874964.36,187.11,65.88380282
"6811",8,0.031,1.007,0.023,43.7826087,26.82423957,1506,1543,37,1543,1533,2.38,2316.37,56.01,7.64,31230117.88,219.93,92.40756303
"6812",7,0.029,1.057,0.024,44.04166667,25.93359266,1506,1563,57,1563,1552,2.72,2317.88,56.02,8.28,29634777.53,261.92,96.29411765
"6813",7,0.025,1.035,0.015,69,37.65403131,1506,1559,53,1559,1559,2.68,2318.42,56.1,8.34,30302095.43,180.63,67.39925373
"6814",10,0.029,1.04,0.019,54.73684211,31.21470086,1506,NA,59,1565,1565,2.36,2311.19,55.79,8.75,35989929.03,213.45,90.44491525
"6815",4,0.029,1.043,0.026,40.11538462,24.33786233,1506,NA,35,1541,1541,2.77,2314.18,55.86,8.38,29404288.55,215.85,77.92418773
"6816",3,0.027,1.023,0.029,35.27586207,22.31802259,1506,1556,50,1556,1556,2.67,2311.63,55.95,7.61,27672029.24,238.48,89.31835206
"6817",8,0.031,1.07,0.029,36.89655172,22.31802259,1506,1573,67,1573,1573,2.15,2309.44,55.79,8.34,37625611.31,141.81,65.95813953
"6818",17,0.028,1.028,0.029,35.44827586,22.31802259,1506,NA,189,1695,1695,2.52,2317.44,55.83,7.9,30512960,214.67,85.18650794
"6819",11,0.034,1.044,0.02,52.2,29.96988564,1506,1551,45,1551,1549,2.74,2318.52,55.92,8.16,29000115.85,181.02,66.06569343
"6820",16,0.02,1.05,0.031,33.87096774,21.1678094,1506,1555,49,1555,1555,3,2322.41,56.05,8.78,28547063.72,197.14,65.71333333
"6821",10,0.035,1.055,0.017,62.05882353,34.09448306,1506,1582,76,1582,1703,2.32,2317.7,55.84,8.12,34070190,284.53,122.6422414
"6822",11,0.03,0.754,0.027,27.92592593,23.61991192,1508,1703,195,1703,1550,2.43,2321.51,56.01,8.24,33062888.1,275.11,113.2139918
"6823",9,0.024,0.715,0.035,20.42857143,19.22466134,1508,1558,50,1558,1558,2.33,2316.38,55.88,8.05,33612363.86,268.33,115.1630901
"6824",2,0.026,0.779,0.028,27.82142857,22.94811947,1508,NA,42,1550,1550,2.21,2322.99,55.96,7.86,34699794.52,190.03,85.98642534
"6825",8,0.036,1.1,0.018,61.11111111,32.58285073,1506,1540,34,1540,1540,2.74,2318.06,55.7,8.19,29100959.08,195.59,71.38321168
"6826",10,0.027,1.05,0.028,37.5,22.94811947,1506,1544,38,1544,1544,2.45,2330.31,55.73,7.84,31319366.4,226.65,92.51020408
"6827",4,0.025,1.055,0.025,42.2,25.10710746,1506,NA,57,1563,1563,2.24,2319.12,55.73,7.98,34699833,263.15,117.4776786
"6828",9,0.027,1.1,0.012,91.66666667,44.94691449,1506,1589,83,1589,1589,2.29,2320.64,55.75,7.96,33879317.24,208.48,91.03930131
"6829",13,0.019,1.025,0.017,60.29411765,34.09448306,1506,NA,59,1565,1565,2.3,2322.05,55.41,7.73,32777250.13,183.66,79.85217391
"6830",11,0.038,1.08,0.023,46.95652174,26.82423957,1506,1555,49,1555,1555,2.95,2323.93,56.06,7.96,26336822.97,181.37,61.48135593
"6831",11,0.024,1.04,0.019,54.73684211,31.21470086,1506,NA,16,1522,1522,2.44,2325.89,55.96,7.14,28585569.39,227.84,93.37704918
"6832",11,0.028,1.048,0.028,37.42857143,22.94811947,1506,1547,41,1547,1547,2.49,2325.15,56.32,7.41,29061573.61,192.01,77.1124498
"6833",10,0.036,1.04,0.028,37.14285714,22.94811947,1506,1544,38,1544,1544,2.65,2326.99,56.46,7.67,28287417.31,264.2,99.69811321
"6834",7,0.027,1.075,0.029,37.06896552,22.31802259,1506,1549,43,1549,1549,2.62,2326.91,56.09,8.37,31221448.15,192.97,73.65267176
"6835",7,0.021,1.044,0.022,47.45454545,27.78715793,1506,1579,73,1579,1577,2.27,2318.5,55.4,8.45,36248266.52,212.83,93.75770925
"6836",13,0.022,1.04,0.032,32.5,20.64126415,1505,NA,33,1538,1538,2.79,2322.31,56.04,7.7,26918819.14,180.25,64.60573477
"6837",10,0.024,1.034,0.031,33.35483871,21.1678094,1506,1560,54,1560,1560,2.41,2321.73,56.2,7.65,30953188.76,288.51,119.7136929
"6838",4,0.028,0.75,0.023,32.60869565,26.82423957,1508,1542,34,1542,1542,1.93,2321.7,65.88,8.35,42187574.61,180.88,93.72020725
"6839",8,0.021,1.039,0.035,29.68571429,19.22466134,1506,1545,39,1545,1548,2.91,2319.83,55.96,8,26785665.98,246.51,84.71134021
"6840",5,0.025,1.042,0.029,35.93103448,22.31802259,1506,1554,48,1554,1554,3.02,2319.46,55.84,8.4,27096208.21,181.17,59.99006623
"6841",7,0.021,1.052,0.033,31.87878788,20.1434254,1506,NA,35,1541,1541,2.71,2329.81,66.24,8.42,30402730.94,199.62,73.66051661
"6842",17,0.031,1.085,0.029,37.4137931,22.31802259,1506,1543,37,1543,1543,2.25,2329.15,66.07,8.27,35955864.93,181.27,80.56444444
"6843",10,0.027,1.045,0.016,65.3125,35.77449321,1506,NA,42,1548,1545,2.88,2331,66.17,8.29,28180818.75,199.99,69.44097222
"6844",6,0.019,0.995,0.024,41.45833333,25.93359266,1510,1586,76,1586,1640,2.57,2314.13,57.49,8.31,31427146.02,285.97,111.2723735
"6845",3,0.017,0.746,0.024,31.08333333,25.93359266,1508,1558,50,1558,1550,2.26,2317.15,55.95,8.53,36731953.94,180.55,79.88938053
"6846",4,0.018,0.722,0.027,26.74074074,23.61991192,1508,1557,49,1557,1561,2.36,2316.16,56.04,8.89,36644399.19,188.98,80.07627119
"6847",7,0.028,0.743,0.027,27.51851852,23.61991192,1508,1553,45,1553,1547,2.69,2321.48,55.97,8.49,30772986.56,283.39,105.3494424
"6848",6,0.024,0.735,0.029,25.34482759,22.31802259,1508,1557,49,1557,1554,3.08,2316.06,56.19,0.76,2400280.364,194.17,63.04220779
"6849",7,0.032,0.736,0.019,38.73684211,31.21470086,1508,1581,73,1581,1585,2.35,2311.12,55.36,8.72,36018067.61,182.06,77.47234043
"6850",3,0.025,0.724,0.023,31.47826087,26.82423957,1508,1545,37,1545,1535,2.34,2314.95,56,8.5,35317826.92,210.98,90.16239316
"6851",6,0.023,0.753,0.017,44.29411765,34.09448306,1508,NA,50,1558,1558,2.52,2316.32,55.67,8.86,34204325.33,195.17,77.4484127
"6852",4,0.023,0.779,0.017,45.82352941,34.09448306,1508,NA,62,1570,1570,2.6,2315.54,55.96,8.18,30597189.32,181.14,69.66923077
"6853",6,0.034,0.742,0.022,33.72727273,27.78715793,1508,1571,63,1571,1571,2.69,2316.49,55.76,8.46,30598335.57,271.23,100.8289963
"6854",6,0.03,0.713,0.023,31,26.82423957,1508,1556,48,1556,1559,2.87,2317.2,56.14,7.92,26856913.17,242.6,84.52961672
"6855",6,0.022,1.045,0.023,45.43478261,26.82423957,1506,1567,61,1567,1547,2.27,2313.37,55.87,8.66,37066913.5,191.59,84.40088106
"6856",11,0.019,1.041,0.02,52.05,29.96988564,1506,NA,44,1550,1550,2.95,2314.39,59.5,8.46,27876239.15,180.91,61.32542373
"6857",5,0.029,1.038,0.025,41.52,25.10710746,1506,1564,58,1564,1560,2.67,2315.1,56.02,0.7,2549211.236,190.78,71.45318352
"6858",7,0.024,1.038,0.027,38.44444444,23.61991192,1506,NA,27,1533,1533,2.71,2311.29,56.08,0.87,3116403.565,187.2,69.07749077
"6859",3,0.024,1.08,0.021,51.42857143,28.83191546,1506,1578,72,1578,1584,2.77,2308.33,56.06,8.77,30694955.68,245.82,88.74368231
"6860",3,0.026,1.09,0.025,43.6,25.10710746,1506,1560,54,1560,1560,2.66,2317.02,55.76,8.76,32048045.05,311.02,116.924812
"6861",4,0.033,1.045,0.026,40.19230769,24.33786233,1506,1550,44,1550,1550,2.41,2313.59,55.98,8.33,33586414.83,276.09,114.560166
"6862",2,0.021,1.013,0.03,33.76666667,21.72572514,1506,1556,50,1556,1550,2.71,2315.58,56.15,9.02,32370270.38,127.83,47.1697417
